file,folder,keep,category,matched_class,folder_match,foods,note
rice-noodle-soup/34.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"쌀국수(소고기 쌀국수, 숙주·고수·고기 고명)","맑은 육수에 흰 쌀국수면+소고기+숙주, 전형적 쌀국수 단일 메인"
rice-noodle-soup/35.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"쌀국수(양지 고명, 양파·숙주, 곁들이 반찬)","맑은 국물 쌀국수 메인1개, 곁들이 반찬은 무시"
rice-noodle-soup/36.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,쌀국수(소고기·숙주·파 고명),"넓은 쌀면+소고기 슬라이스 쌀국수, 단일 메인"
rice-noodle-soup/37.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"쌀국수(차돌·소고기 고명, 숙주·파)","맑은 육수 쌀국수 클로즈업, 메인1개"
rice-noodle-soup/38.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"쌀국수(소뼈·양지 고명, 숙주, 곁들이 피클)","소뼈 올린 쌀국수, 메인1개+곁들이 무시"
rice-noodle-soup/39.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"쌀국수(소고기·숙주·파 고명, 곁들이 단무지)","맑은 쌀국수 단일 메인, 곁들이 반찬 무시"
rice-noodle-soup/4.jpg,rice-noodle-soup,DROP,ood,cold-noodles,False,"메밀/막국수 스타일 면에 채썬 고기·채소·고추 고명, 국물 거의 없음","국물 적은 차가운 메밀국수류로 쌀국수 아님; 폴더 노이즈, 메인은 냉면계열에 가까워 single_in 부적합으로 드롭"
rice-noodle-soup/40.jpg,rice-noodle-soup,DROP,ood,korean-clear-soup,False,"큰 소갈비·소고기 덩어리가 든 맑은 고깃국(갈비탕류), 쌀국수 안 보임",쌀국수 면 없이 고기 위주 맑은 탕; 폴더 의도와 불일치(쌀국수 아님)로 드롭
rice-noodle-soup/41.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,맑은 육수에 쌀국수·숙주·소고기 편육·실파 (쌀국수/쌀국수),"전형적 쌀국수(맑은 육수+쌀면+숙주+소고기) 단일 메인, 곁들이 반찬만 옆에 있어 KEEP"
rice-noodle-soup/42.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"불그스름 육수에 소갈비·소고기 편육·숙주·면, 매운 쌀국수/갈비국수류",쌀국수 면과 숙주 보이는 소고기 쌀국수(약간 매운 육수) 단일 메인으로 KEEP
rice-noodle-soup/43.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"맑은 육수 쌀국수에 소고기 편육·숙주·실파, 옆에 코코넛주스 캔",메인 그릇은 전형적 쌀국수; 옆 음료캔은 곁들이 무시하고 단일 메인 KEEP
rice-noodle-soup/44.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,맑은 육수에 쌀국수·소고기 편육·실파 (쌀국수),흰 쌀면과 맑은 육수+소고기 보이는 쌀국수 단일 메인으로 KEEP
rice-noodle-soup/45.jpg,rice-noodle-soup,DROP,multi,rice-noodle-soup,True,쌀국수(소고기 쌀국수)와 별도 그릇의 미트볼·면,메인 쌀국수 외 별도 그릇(미트볼+면)·반찬 접시 다수로 multi
rice-noodle-soup/46.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,소고기 쌀국수(쌀국수),"소고기 올린 쌀국수 한 그릇 단독, 폴더 일치"
rice-noodle-soup/47.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,소고기 쌀국수(쌀국수),"메인 쌀국수 1그릇, 곁들임 소스컵은 무시"
rice-noodle-soup/48.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,소갈비 쌀국수(쌀국수),"갈비 들어간 쌀국수 메인 1그릇, 새우 작은접시는 곁들임"
rice-noodle-soup/49.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,소고기 쌀국수 클로즈업(쌀국수),"소고기 쌀국수 한 그릇 클로즈업, 폴더 일치"
rice-noodle-soup/5.jpg,rice-noodle-soup,DROP,multi,rice-noodle-soup,True,쌀국수 두 그릇과 고추·라임 접시,쌀국수 그릇 2개+반찬 접시들로 여러 접시 multi
rice-noodle-soup/50.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,쌀국수(소고기 쌀국수),"맑은 육수에 소고기·쌀국수 면, 베트남식 쌀국수 1그릇 메인 명확"
rice-noodle-soup/6.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,쌀국수(소고기 쌀국수),"흰 쌀국수 면을 들어올린 소고기 쌀국수, 워터마크 약간 있으나 메인 단일 명확"
rice-noodle-soup/7.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,쌀국수(소고기 쌀국수),"고수 올린 맑은 소고기 쌀국수 1그릇, 메인 단일"
rice-noodle-soup/8.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,쌀국수(소고기 쌀국수),"쌀국수가 메인, 뒤편 볶음밥은 곁들이로 작게 보여 무시 가능"
rice-noodle-soup/9.jpg,rice-noodle-soup,KEEP,single_in,rice-noodle-soup,True,"쌀국수(소고기 쌀국수), 김치·채소 곁들이","맑은 소고기 쌀국수 메인, 김치·채소는 곁들이 반찬으로 무시"
rice-porridge/1.jpg,rice-porridge,DROP,ood,none,False,"불명확(노란 액체/걸쭉한 내용물, 워터마크)","용기 클로즈업으로 죽인지 식별 불가, 워터마크 박힘 - 비식별 OOD"
rice-porridge/10.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,팥죽(또는 흑미죽),"붉은팥죽 용기 한 그릇이 메인, 가장자리 다른 용기 일부만 살짝 보임"
rice-porridge/11.jpg,rice-porridge,DROP,multi,rice-porridge,True,여러 종류 죽(팥죽·호박죽·채소죽 등),여러 용기의 서로 다른 죽이 나란히 진열된 멀티 구성
rice-porridge/12.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,팥죽,"숟가락으로 뜬 팥죽 클로즈업, 단일 메인"
rice-porridge/13.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,죽(들깨죽/버섯죽류),"용기 한 그릇의 걸쭉한 죽, 단일 메인"
rice-porridge/14.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,호박죽,"노란 호박죽 숟가락 클로즈업, 단일 그릇"
rice-porridge/15.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,채소죽,"당근 조각 보이는 채소죽 클로즈업, 단일 메인"
rice-porridge/16.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,팥죽(단팥죽),"팥죽 클로즈업, 새알심 보임, 단일 메인 죽"
rice-porridge/17.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,호박죽(좁쌀),"용기 담긴 노란 단호박/좁쌀죽, 단일 메인"
rice-porridge/19.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽,"용기에 담긴 야채죽, 단일 메인 죽"
rice-porridge/2.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"호박죽, 곁들이 무말랭이/깍두기 무침(분홍)","메인은 호박죽, 작은 곁들이 반찬은 무시→단일"
rice-porridge/20.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,팥죽,"팥죽 클로즈업, 숟가락 꽂힘, 단일 메인"
rice-porridge/21.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,팥죽,"용기 담긴 팥죽, 단일 메인 죽"
rice-porridge/23.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,죽 (김·파·깨 고명),"김과 파를 올린 흰죽, 메인 단일"
rice-porridge/24.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,죽 (계란·당근),"계란 푼 야채죽 한 그릇, 메인 단일"
rice-porridge/25.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,죽 (참치·당근·옥수수),"참치야채죽, 숟가락으로 떠올린 모습, 메인 단일"
rice-porridge/26.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,녹색채소죽 (계란노른자·깨),"시금치/녹색채소죽에 노른자, 곁들이 반찬은 무시, 메인 단일"
rice-porridge/27.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽 (당근·버섯),"야채버섯죽 한 그릇, 곁들이 반찬 무시, 메인 단일"
rice-porridge/28.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽 (당근·고구마·버섯·송편고명),"여러 야채 넣은 영양죽 한 그릇, 메인 단일"
rice-porridge/29.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽(당근·채소 든 흰죽),"용기에 담긴 야채죽 단일 메인, 죽 명확."
rice-porridge/3.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,전복죽 추정(갈색 걸쭉한 죽),"걸쭉한 갈색 죽 단일, 곁 무·반찬은 무시."
rice-porridge/30.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽(파·당근 고명),"흰 그릇 야채죽 메인1개, 곁반찬 무시."
rice-porridge/31.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,흰죽(김가루·깨 고명),"용기 속 흰죽 단일 메인, 죽 명확."
rice-porridge/32.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,녹색 야채죽(시래기·매생이류),"녹색 죽 단일 메인, 곁 반찬·물김치 무시."
rice-porridge/33.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,가쓰오부시 올린 죽(계란죽 추정),"노란 죽에 가쓰오부시 고명, 죽 단일 메인."
rice-porridge/34.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"죽(흰죽, 깨/들깨 토핑), 곁들이 김치·반찬","용기 죽이 메인, 반찬은 곁들이 무시 KEEP"
rice-porridge/35.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,죽(깨·들깨가루 토핑),프레임 가득 단일 죽 명확
rice-porridge/36.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"새우죽, 곁들이 김치","새우 들어간 죽이 메인, 반찬 무시 KEEP"
rice-porridge/37.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"죽(고기/생선 결 토핑), 음료·반찬","용기 죽 메인, 곁들이 무시 KEEP"
rice-porridge/38.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"죽(깨·들깨 토핑), 반찬컵·음료","탑다운이나 메인은 죽 단일, 컵류는 곁들이 KEEP"
rice-porridge/39.jpg,rice-porridge,DROP,ood,none,False,뚝배기 빨간 매운 국물(알탕/매운국 류),죽 아님; 뚝배기 빨간 매운 국물=폴더 불일치 딴음식
rice-porridge/4.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,흰죽(야채 섞인 죽),"용기에 담긴 야채죽, 메인 단일 죽"
rice-porridge/40.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,버섯죽(전복죽류),"용기에 담긴 죽 한 그릇, 메인 단일"
rice-porridge/41.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,팥죽,"팥죽이 메인, 뒤 고기접시는 배경 곁들이로 메인은 죽 1개"
rice-porridge/42.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,계란죽,"용기 계란죽이 메인, 옆 반찬은 무시"
rice-porridge/43.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,녹색채소죽(매생이/시금치죽),"녹색 죽 한 그릇 메인, 하단 반찬은 곁들이"
rice-porridge/44.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,낙지죽/김치죽(빨간 죽),"빨간 죽 한 그릇 메인, 주변 반찬은 곁들이"
rice-porridge/45.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,크림/치즈 죽(튀긴 양파 토핑),"용기에 담긴 죽 단일 메인, 폴더 일치"
rice-porridge/46.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,매생이(파래) 죽,"그릇에 담긴 죽 단일 메인, 폴더 일치"
rice-porridge/47.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"호박죽, 김치, 밑반찬, 식혜","메인은 호박죽 1개, 곁들이 반찬 무시"
rice-porridge/48.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"빨간 죽(치즈 토핑), 김치, 밑반찬, 식혜","메인은 죽 1개, 곁들이 반찬 무시"
rice-porridge/49.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,"흰죽, 식혜, 빈그릇","메인은 흰죽 1개, 곁들이 무시"
rice-porridge/5.jpg,rice-porridge,DROP,multi,rice-porridge,True,죽 2종(갈색 죽 + 초록 야채 죽),"죽 용기 2개 나란히 = 메인 복수, multi"
rice-porridge/50.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽(흰죽),"본죽 그릇에 담긴 야채죽, 메인 죽 1개로 명확"
rice-porridge/6.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,호박죽(노란죽),"플라스틱 용기에 담긴 호박죽, 죽 메인 1개"
rice-porridge/7.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,야채죽,"용기에 담긴 야채죽, 메인 죽 1개"
rice-porridge/8.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,호박죽(새알 들어간),"숟가락으로 뜬 새알 호박죽, 죽 메인 1개"
rice-porridge/9.jpg,rice-porridge,KEEP,single_in,rice-porridge,True,호박죽(새알),"그릇에 담긴 새알 호박죽, 죽 메인 1개"
takoyaki/1.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(굽는 중),"타코야키 팬에 구워지는 타코야키, 메인 1개 명확"
takoyaki/10.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가쓰오부시·소스·마요),"가쓰오부시 듬뿍 올린 타코야키 한 접시, 메인 1개"
takoyaki/11.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키,"두 접시지만 동일 타코야키 클로즈업, 메인 단일"
takoyaki/12.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가쓰오부시·소스·마요),"가쓰오부시 산처럼 올린 타코야키, 메인 1개"
takoyaki/13.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(굽는 중),"타코야키 팬에 구운 둥근 타코야키, 메인 단일"
takoyaki/14.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(치즈·마요·가쓰오부시),"소스·마요 올린 타코야키 클로즈업, 메인 1개"
takoyaki/15.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(굽는 중),"타코야키 팬에서 굽는 장면, 메인 단일"
takoyaki/16.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(가쓰오부시·마요·소스), 곁들이 튀김부스러기","가쓰오부시·마요 얹은 타코야키 단일 메인, 폴더와 일치"
takoyaki/17.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(타코야키팬에서 굽는 중), 곁들이 재료","팬에서 굽는 타코야키가 지배적 메인, 곁들이 무시"
takoyaki/18.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(마요·소스·가쓰오부시),"검은 접시 타코야키 단일 메인, 깔끔"
takoyaki/19.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가쓰오부시 가득),가쓰오부시로 덮인 타코야키 단일 메인
takoyaki/2.jpg,takoyaki,DROP,multi,none,False,"컵라면(빨간 비빔/스파이시), 타코야키 트레이",컵라면과 타코야키 두 메인 공존 -> multi
takoyaki/20.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(팬에서 뒤집는 중),타코야키팬에서 굽는 타코야키 단일 메인
takoyaki/21.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(틀에서 굽는 중, 배경에 다진 파)","타코야키 틀에서 갓 구운 타코야키, 메인 단일"
takoyaki/22.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(가쓰오부시·마요·소스 토핑, 두 접시)","같은 타코야키 두 접시지만 동일 메뉴 단일, KEEP"
takoyaki/23.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(검은 접시에 담긴 구운 볼),"접시에 담긴 타코야키, 메인 단일"
takoyaki/24.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(검은 접시, 23번과 유사 장면)","접시 담긴 타코야키, 메인 단일"
takoyaki/25.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(소스·마요·가쓰오부시 듬뿍),"토핑 올린 타코야키, 메인 단일"
takoyaki/26.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(가쓰오부시·소스·마요), 한글 텍스트 오버레이","타코야키 메인 단일, 상단 작은 자막은 SNS 캡션 수준(콜라주·레시피카드 아님)"
takoyaki/27.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가다랑어포·마요·소스),"소스·마요·가쓰오부시 올린 타코야키 한 접시, 메인 단일"
takoyaki/28.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(타코야키 팬에서 굽는 중),"타코야키 팬에서 굽는 타코야키, 주변 소량 재료는 곁들이로 메인 단일"
takoyaki/29.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키(여러 박스),타코야키 박스 여러 개가 나란히 놓여 멀티
takoyaki/3.jpg,takoyaki,DROP,multi,none,False,불닭볶음면(컵라면)과 타코야키,삼양 불닭 컵라면과 타코야키 두 가지 메인이 함께 있어 멀티
takoyaki/30.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가다랑어포 듬뿍),"가쓰오부시·마요 올린 타코야키, 아래 공 형태 보임 메인 단일"
takoyaki/31.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(박스, 가다랑어포)","박스에 담긴 타코야키 공들이 보이고 가쓰오부시 토핑, 메인 단일"
takoyaki/32.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키(가다랑어포 토핑), 젓가락으로 집은 타코야키","길거리에서 타코야키 한 알을 집어든 사진, 메인 단일"
takoyaki/33.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가다랑어포 듬뿍),"가다랑어포로 덮인 타코야키 한 박스, 단일 메인"
takoyaki/34.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(파·마요 토핑),"파와 마요 올린 타코야키 한 박스, 단일 메인"
takoyaki/35.jpg,takoyaki,DROP,multi,none,False,"타코야키 박스 3개, 음료","타코야키 3박스가 나란히 놓인 다접시 구성, 단일 아님"
takoyaki/36.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(가다랑어포 토핑),"가다랑어포 올린 타코야키 한 박스, 단일 메인"
takoyaki/37.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키(파·마요 토핑),"파와 마요 올린 타코야키 한 박스, 단일 메인"
takoyaki/38.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키 (가쓰오부시 듬뿍, 포장용기)","가쓰오부시로 덮인 타코야키 한 용기, 단일 메인"
takoyaki/39.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키 3박스 + 음료캔 2개,타코야키 박스 여러 개와 음료가 함께 놓인 멀티 구도
takoyaki/4.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키 (틀에 굽는 중) + 옆에 컵라면,타코야키 굽는 틀과 옆에 컵라면이 함께 보여 멀티
takoyaki/40.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키 (가쓰오부시로 덮인 포장용기),"가쓰오부시 덮인 타코야키 한 용기, 단일 메인"
takoyaki/41.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키 (가쓰오부시·소스) + 콜라제로 캔,타코야키와 콜라 캔이 함께 보여 멀티
takoyaki/42.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키 2박스 + 음료캔·음료,타코야키 박스 두 개와 음료들이 함께 놓인 멀티 구도
takoyaki/43.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키 (가쓰오부시 듬뿍, 마요·소스)","박스 안 타코야키 한 종류, 마네키네코 배경은 소품(곁들이 무시) → KEEP"
takoyaki/44.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키 (가쓰오부시·마요·소스, 꼬치)","직사각 박스에 타코야키 단일 메인, 가쓰오부시 덮임 → KEEP"
takoyaki/45.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키 (가쓰오부시 듬뿍),"가쓰오부시로 거의 덮였으나 아래 타코야키·꼬치 보임, 단일 메인 → KEEP"
takoyaki/46.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키 (가쓰오부시 듬뿍),"박스 안 타코야키 단일, 가쓰오부시 덮임 → KEEP"
takoyaki/47.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키 (가쓰오부시·마요, 배경 지브리 엽서)","박스 안 타코야키 단일 메인, 벽 엽서는 비음식 배경 소품일뿐 → KEEP"
takoyaki/48.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키 두 박스 (소스·마요·가쓰오부시, '타코야끼' 라벨)",박스 2개지만 둘 다 동일한 타코야키 단일 메뉴 → 메인1개로 KEEP
takoyaki/49.jpg,takoyaki,KEEP,single_in,takoyaki,True,"타코야키 (가쓰오부시·마요 토핑, 젓가락으로 집은 것)","타코야키 한 접시 클로즈업, 단일 메인 명확"
takoyaki/5.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키 (소스·마요·가쓰오부시),"한 트레이 타코야키, 단일 메인"
takoyaki/50.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키 (소스·마요·가쓰오부시),"테이블 위 타코야키 한 접시, 배경 무관 메인1개"
takoyaki/6.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키 두 접시 + 아이스 아메리카노 + 문어 인형,"타코야키 두 접시와 음료 함께, 접시 다수라 multi"
takoyaki/7.jpg,takoyaki,DROP,multi,takoyaki,True,타코야키 두 접시 (나란히),"타코야키 두 트레이 나란히, 메인 접시 2개라 multi"
takoyaki/8.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키 (소스·마요·가쓰오부시),상단 텍스트 워터마크(타코하이/Frydek) 있으나 음식은 타코야키 단일 한 접시
takoyaki/9.jpg,takoyaki,KEEP,single_in,takoyaki,True,타코야키,"타코야키 팬에서 굽는 타코야키, 메인 단일"
tteokbokki-cream-rose/1.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(치즈),"주황 로제소스+소시지+치즈, 로제떡볶이 단일"
tteokbokki-cream-rose/10.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이,"크림 주황소스 떡볶이, 로제 단일"
tteokbokki-cream-rose/11.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(치즈),"치즈 올린 로제떡볶이, 배경 반찬은 무시 메인 단일"
tteokbokki-cream-rose/12.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(소시지),"크림 주황소스+소시지, 로제떡볶이 단일"
tteokbokki-cream-rose/13.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이,"주황 크림소스 떡볶이, 로제 단일"
tteokbokki-cream-rose/14.jpg,tteokbokki-cream-rose,DROP,borderline_dropped,none,False,콩이 들어간 붉은 크림 스튜(부대찌개풍),"강낭콩·국물 위주 붉은 스튜로 로제떡볶이로 보기 어려움, 떡 식별 불명확"
tteokbokki-cream-rose/15.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(떡·어묵),로제소스에 가래떡·어묵이 명확한 단일 로제떡볶이
tteokbokki-cream-rose/16.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(팬),"팬에 끓는 주황 로제소스+떡, 단일 로제떡볶이"
tteokbokki-cream-rose/18.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(치즈 토핑),"냄비 로제소스+떡 위 가루치즈, 워터마크 있으나 메인 명확"
tteokbokki-cream-rose/19.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,주황 크림 소스 음식(파 고명),"로제소스에 떡 추정 덩어리+파 고명, 단일 로제떡볶이로 판단"
tteokbokki-cream-rose/2.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,"로제떡볶이(치즈), 단무지, 주먹밥","메인 큰그릇 치즈 로제떡볶이, 곁들이 반찬은 무시"
tteokbokki-cream-rose/20.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(치즈 뿌린 크림 떡볶이),"팬에 끓는 로제 국물에 가래떡과 치즈, 단일 메인."
tteokbokki-cream-rose/21.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(소시지 포함 크림 떡볶이),"주황 크림 국물의 떡·소시지, 로제떡볶이 단일 메인."
tteokbokki-cream-rose/22.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제 크림 소스(떡볶이 조리 중),"조리 중 로제 소스에 떡 일부 보임, 단일 메인."
tteokbokki-cream-rose/23.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(크림 국물 떡),"크림 로제 국물에 가래떡, 단일 메인."
tteokbokki-cream-rose/24.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(소시지·떡 크림),"팬의 로제 떡볶이, 워터마크 텍스트 작게 있으나 메인 명확 단일."
tteokbokki-cream-rose/25.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(냄비 가득 크림 국물),"냄비 가득한 로제 국물 떡볶이, 단일 메인."
tteokbokki-cream-rose/26.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이(치즈+소시지),"로제 소스에 떡·소시지·체다치즈 한 팬, 단일 메인"
tteokbokki-cream-rose/27.jpg,tteokbokki-cream-rose,KEEP,single_in,tteokbokki-cream-rose,True,로제떡볶이,"크리미한 로제 소스에 떡, 단일 로제떡볶이"
